catalogNumber,createdBy,placeName,flagNotes,createdOn,associatedMedia,locationLat,locationLon,fromDate,rank,scientificName,commonName,higherClassificationId,state,observedInMonth
16839205,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/8f444ed0-6a0f-4f3e-8b5d-99e23d3909e3/032690af91ba4296bc1bba5b2c0f50f8.jpg,11.3230383,79.2433528,28/11/2017,species,Junonia iphita Cramer 1782,Chocolate Pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia iphita Cramer 1782#rank:species#taxonID:160303,TAMILNADU,November
16839194,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/0f5430d1-2510-4d1a-aafd-0e0686746b71/d2dd5478f06c4084891ca4ac56487d8c.JPG,11.3230383,79.2433528,09/08/2017,species,Junonia lemonias Linnaeus 1758,Lemon pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia lemonias Linnaeus 1758#rank:species#taxonID:160315,TAMILNADU,August
16839184,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/b14e7695-beef-4f68-bb28-73c3af963dee/ec42b13fd9e24b8b83bd2f375c071770.JPG,11.3230383,79.2433528,11/05/2018,species,Taractrocera maevius Fabricius 1793,,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Taractrocera#rank:genus#taxonID:263858 | name:Taractrocera maevius Fabricius 1793#rank:species#taxonID:15491228,TAMILNADU,May
16839168,Rajat Patel,"P29Q+98 Tejlav, Gujarat, India",,30/09/2021,/29587775-01ef-4b3b-b5d0-3bda6233d46c/160dc25e5eb04175931dd6b930d79e20.jpg,20.7184,73.0383,07/11/2020,species,Parantica aglea Stoll 1781,Glassy Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Parantica#rank:genus#taxonID:71190 | name:Parantica aglea Stoll 1781#rank:species#taxonID:71198,,November
16839157,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/d043ea41-d885-4615-9d4b-dd2dab267663/b2f1327329e74acfbad8d51c0bd9ab1d.JPG,11.3230383,79.2433528,18/05/2018,species,Catochrysops strabo (Fabricius 1793),Forget-me-not:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Catochrysops#rank:genus#taxonID:72145 | name:Catochrysops strabo (Fabricius 1793)#rank:species#taxonID:72147,TAMILNADU,May
16839147,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/0cb9a334-e458-4578-bf28-f85e1a0a6dd4/01a0fe7308344281b1627f9a09c431f9.JPG,11.3230383,79.2433528,23/12/2018,species,Gomalia elma Trimen 1862,,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Gomalia#rank:genus#taxonID:15490880 | name:Gomalia elma Trimen 1862#rank:species#taxonID:15490882,TAMILNADU,December
16839136,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/d735bd41-e9b8-4f87-ad08-4572cffe013b/beef23310b834fbbaf1197036ed12dbd.JPG,11.3230383,79.2433528,27/12/2017,species,Delias eucharis (Drury 1773),Common Jezebel:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Delias#rank:genus#taxonID:71794 | name:Delias eucharis (Drury 1773)#rank:species#taxonID:71796,TAMILNADU,December
16839107,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/29b1327c-c37e-4151-a184-5eaf92d958c1/d2f05483f5dc4532944b93319c4f6963.JPG,11.3230383,79.2433528,12/01/2019,species,Lampides boeticus (Linnaeus 1767),Pea Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Lampides#rank:genus#taxonID:71979 | name:Lampides boeticus (Linnaeus 1767)#rank:species#taxonID:71990,TAMILNADU,January
16839092,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/eda7c151-cf4c-46e4-bdb4-2971a904c372/b7651cd71ed84ae487e8374733fffb6f.JPG,11.3230383,79.2433528,02/05/2018,species,Castalius rosimon (Fabricius 1775),Common Pierrot:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Castalius#rank:genus#taxonID:72155 | name:Castalius rosimon (Fabricius 1775)#rank:species#taxonID:72157,TAMILNADU,May
16839066,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/3fc4a93d-11d7-4985-86e0-141ec484057f/3bedb35c406e4b1ca0d08241c8143517.JPG,11.3230383,79.2433528,25/12/2018,species,Papilio polytes Linnaeus 1758,Common Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polytes Linnaeus 1758#rank:species#taxonID:72341,TAMILNADU,December
16839033,Dharmendra Padhiyar,"A-45, Station Rd, Manipuspak Society, Sayan, Gujarat 394130, India",,30/09/2021,/cc90ec4c-270a-4a54-b50a-3aaf4e9143ef/39dc3f87819645d3a70d2509b5b5b788.jpg,21.3165,72.8787,14/03/2020,species,Belenois aurota (Fabricius 1793),Pioneer White:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Belenois#rank:genus#taxonID:71773 | name:Belenois aurota (Fabricius 1793)#rank:species#taxonID:71775,,March
16839022,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/943a7f8c-3f09-445c-bb87-ea000094b28c/6f5403d4866b45b4a6bc815b0dcfe527.JPG,11.3230383,79.2433528,09/08/2018,species,Hypolimnas misippus Linnaeus 1764,Danaid eggfly:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Hypolimnas#rank:genus#taxonID:71533 | name:Hypolimnas misippus Linnaeus 1764#rank:species#taxonID:71538,TAMILNADU,August
16839011,Sumit Joshi,"Uttaranchal Colony, Kichha, Uttarakhand 263148",,30/09/2021,/671b0b79-4a11-4409-badd-6f7964d44b87/a5c0cb281abb445f9dec021397239620.JPG,28.9154729,79.513269,31/08/2021,species,Eurema hecabe (Linnaeus 1758),Common Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema hecabe (Linnaeus 1758)#rank:species#taxonID:160677,,September
16838988,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/c29a6a4c-9c41-4059-8bf0-a9962e0117ee/58a73120a2344609b1c1b1e0b22b307a.JPG,11.3230383,79.2433528,18/05/2018,species,Prosotas dubiosa (Semper (1879)),Tailless Lineblue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Prosotas#rank:genus#taxonID:263708 | name:Prosotas dubiosa (Semper (1879))#rank:species#taxonID:2348120,TAMILNADU,May
16838962,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/c8170275-4916-475e-a3b3-b120b288b4b6/bf2f4698790d4d78bd246192ac76f908.JPG,11.3230383,79.2433528,22/08/2018,species,Appias libythea (Fabricius 1775),Western Striped Albatross:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Appias#rank:genus#taxonID:160688 | name:Appias libythea (Fabricius 1775)#rank:species#taxonID:160693,TAMILNADU,August
16838951,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/45adfb46-7248-4e27-aea7-3eccf8c404c5/2b00b2da4d324b74bf7243dc89e75994.jpg,11.3230383,79.2433528,23/12/2018,species,Ixias pyrene (Linnaeus 1764),Yellow Orange-tip:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Ixias#rank:genus#taxonID:160644 | name:Ixias pyrene (Linnaeus 1764)#rank:species#taxonID:160652,TAMILNADU,December
16838940,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/1ce39f85-186d-416b-a290-8d93ceea38be/4f0ccfac242c4b82b8fdc73aaf71c97b.JPG,11.3230383,79.2433528,09/08/2018,species,Danaus genutia Cramer 1779,Striped Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Danaus#rank:genus#taxonID:160500 | name:Anosia#rank:subgenus#taxonID:279925 | name:Danaus genutia Cramer 1779#rank:species#taxonID:187161,TAMILNADU,August
16838929,Sumit Joshi,"Uttaranchal Colony, Kichha, Uttarakhand 263148",,30/09/2021,/c961208f-32b9-4c44-b8b2-9c544a3435ab/4db0cc06f5274a69b3dded10dfd825b5.JPG,28.9157640333333,79.5096802027778,31/08/2021,species,Catopsilia pyranthe (Linnaeus 1758),Mottled Emigrant:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Catopsilia#rank:genus#taxonID:71783 | name:Catopsilia pyranthe (Linnaeus 1758)#rank:species#taxonID:71791,,September
16838911,Rajat Patel,"P29Q+C8 Tejlav, Gujarat, India",,30/09/2021,/3884e4ab-d623-416f-b473-3dc2b7409d38/9c3acf50884c4a278b6000312d5e238c.jpg,20.7186,73.0383,08/11/2020,species,Papilio polytes Linnaeus 1758,Common Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polytes Linnaeus 1758#rank:species#taxonID:72341,,November
16838900,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/d72b19c1-48e7-4dbf-bae7-ce07da814f8d/769078e224f74c65ab223d0dd9cc0d0c.JPG,11.3230383,79.2433528,01/05/2018,species,Jamides bochus (Stoll (1782)),Dark Cerulean:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Jamides#rank:genus#taxonID:72059 | name:Jamides bochus (Stoll (1782))#rank:species#taxonID:72070,TAMILNADU,May
16838889,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/7640145c-0de5-4562-ba33-be6279d0e1a3/3695086d12ce4279a3d851a9e9dc6cb2.JPG,11.3230383,79.2433528,09/08/2018,species,Pachliopta aristolochiae (Fabricius 1775),Common Rose:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Pachliopta#rank:genus#taxonID:72428 | name:Pachliopta aristolochiae (Fabricius 1775)#rank:species#taxonID:72430,TAMILNADU,August
16838878,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/aa1ed66c-c11c-43a0-bafe-ad1e3f00c7b5/48ea646f21d840e2a00aa434ae048b4c.JPG,11.3230383,79.2433528,13/01/2018,species,Acraea violae Fabricius 1775,Tawny Coster:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Acraea#rank:genus#taxonID:160538 | name:Acraea violae Fabricius 1775#rank:species#taxonID:160540,TAMILNADU,January
16838857,Rajat Patel,"P29Q+88 Tejlav, Gujarat, India",,30/09/2021,/84983d49-a081-4b5e-8164-ebe01483c09d/bbda7388066c43ebac4cdf7ce5b00dca.jpg,20.7183,73.0383,29/10/2020,species,Papilio polymnestor Cramer (1775),Blue Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polymnestor Cramer (1775)#rank:species#taxonID:72350,,October
16838780,Rajat Patel,"P28P+JQ Tejlav, Gujarat, India",,30/09/2021,/ab8600f3-8a03-4904-b793-23839f9536f9/06662af91a2e4e8889bd0f301683660f.jpg,20.7166,73.0369,08/11/2020,species,Delias eucharis (Drury 1773),Common Jezebel:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Delias#rank:genus#taxonID:71794 | name:Delias eucharis (Drury 1773)#rank:species#taxonID:71796,,November
16838767,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/e6fa7bb7-53e4-4299-9bfc-382fea367ed9/1cd3e0a2ce7b4c6082feee3b5ee5bf73.JPG,11.3230383,79.2433528,24/08/2018,species,Pachliopta hector (Linnaeus 1758),Crimson Rose:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Pachliopta#rank:genus#taxonID:72428 | name:Pachliopta hector (Linnaeus 1758)#rank:species#taxonID:72436,TAMILNADU,August
16838756,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/11d2268f-930f-4d68-8121-dd0ada9501be/f35e997af3bb40118c0add192b568a6b.JPG,11.3230383,79.2433528,21/03/2018,species,Tirumala limniace (Cramer 1775),Blue Tiger:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Tirumala#rank:genus#taxonID:71479 | name:Tirumala limniace (Cramer 1775)#rank:species#taxonID:188744,TAMILNADU,March
16838745,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/ad6824ca-832e-45a3-9429-8fe1048fda54/6a8fab95bb054bf8944f825acc2d1557.JPG,11.3230383,79.2433528,15/01/2018,species,Pareronia valeria (Cramer (1776)),Common Wanderer:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Pareronia#rank:genus#taxonID:71756 | name:Pareronia valeria (Cramer (1776))#rank:species#taxonID:71758,TAMILNADU,January
16838724,Rajat Patel,"P29Q+C8 Tejlav, Gujarat, India",,30/09/2021,/14d42f3d-0c7f-4ae8-a138-3ad052ab8cb3/2b2157b3525e4c8b80253eb2e4d0fd82.jpg,20.7186,73.0383,06/11/2020,species,Papilio polytes Linnaeus 1758,Common Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polytes Linnaeus 1758#rank:species#taxonID:72341,,November
16838704,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/0036a60d-9c9f-4dcf-8db9-c751514f2eb7/ddf555e924874a7eb528bcf53cd0e6be.JPG,11.3230383,79.2433528,23/12/2018,species,Hypolimnas misippus Linnaeus 1764,Danaid eggfly:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Hypolimnas#rank:genus#taxonID:71533 | name:Hypolimnas misippus Linnaeus 1764#rank:species#taxonID:71538,TAMILNADU,December
16838693,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/662e992c-e402-42c3-8d52-1550ce58b600/a8291f6038924a07ad9317e1684c3449.JPG,11.3230383,79.2433528,22/04/2018,species,Spindasis vulcanus (Fabricius 1775),Common Silverline:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Spindasis#rank:genus#taxonID:160725 | name:Spindasis vulcanus (Fabricius 1775)#rank:species#taxonID:160736,TAMILNADU,April
16838682,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/b1fea44a-c5bb-4606-ae30-a80d84426648/52cdf333e39446a1baff4692f4ab9511.JPG,11.3230383,79.2433528,21/12/2018,species,Lampides boeticus (Linnaeus 1767),Pea Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Lampides#rank:genus#taxonID:71979 | name:Lampides boeticus (Linnaeus 1767)#rank:species#taxonID:71990,TAMILNADU,December
16838656,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/af0a1c7b-afd0-4740-bfaa-f8b201584134/f8bb9b77183041bdab01027ccc068ec8.JPG,11.3230383,79.2433528,12/01/2019,species,Leptotes plinius Fabricius 1793,Zebra Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Leptotes#rank:genus#taxonID:263716 | name:Leptotes plinius Fabricius 1793#rank:species#taxonID:263717,TAMILNADU,January
16838638,Rajat Patel,"P29Q+C8 Tejlav, Gujarat, India",,30/09/2021,/2fd2aca9-1fc7-4024-869c-d247050a2b8f/624fd27c6fc04446bb51d17f38438b26.jpg,20.7186,73.0383,03/11/2020,species,Delias eucharis (Drury 1773),Common Jezebel:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Delias#rank:genus#taxonID:71794 | name:Delias eucharis (Drury 1773)#rank:species#taxonID:71796,,November
16838627,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/6592eaab-42c3-4aa9-b8cc-fa389ecb833d/8dfd9b66ded14037a547e57f5562d7d1.JPG,11.3230383,79.2433528,15/01/2019,species,Pachliopta hector (Linnaeus 1758),Crimson Rose:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Pachliopta#rank:genus#taxonID:72428 | name:Pachliopta hector (Linnaeus 1758)#rank:species#taxonID:72436,TAMILNADU,January
16838615,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/0596bbfd-eeba-4899-b5e0-aa36b5bb8b78/a276636a8f7749cfa55187253e89b060.JPG,11.3230383,79.2433528,14/01/2018,species,Euthalia aconthea Cramer 1779,Common Baron:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Euthalia#rank:genus#taxonID:160326 | name:Euthalia aconthea Cramer 1779#rank:species#taxonID:160349,TAMILNADU,January
16838600,Rajat Patel,"Unnamed Road, Dhodiyawad, Tejlav, Gujarat 396521, India",,30/09/2021,/8b3106ae-954a-458d-adab-244465198f48/3713a9eed7a7489185383c4557caa1e7.jpg,20.7184,73.0384,04/11/2020,species,Papilio polymnestor Cramer (1775),Blue Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polymnestor Cramer (1775)#rank:species#taxonID:72350,,November
16838589,Elavarasan M,"Marungoor, தமிழ்நாடு 621719",,30/09/2021,/b7c6b257-00a5-4481-8165-eb419ef0e412/303edd98312545b9a95fc84b3ec37a48.jpg,11.3230383,79.2433528,13/01/2019,species,Ariadne merione Cramer 1779,Common Castor:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Ariadne#rank:genus#taxonID:160508 | name:Ariadne merione Cramer 1779#rank:species#taxonID:160510,TAMILNADU,January
